step,kind,legacy_term_replaced,action,domain,sector,trade_object,meant_as,product_examples,workplace_examples,service_examples,ecological_clause,climate_clause,contract_validity,contract_conditions,truth_stack_score_0_4,truth_stack_priority_0_1,truth_stack_base5,truth_stack_decimal,truth_stack_compact,dimension_meaning,from_region,from_commune,to_region,to_commune,activated_effect,causal_link,direction_vector,note,causality,time,intensity,existence,potencies,effects,substance,matter,difference,determination,phenomena,angle_direction
120,contribution_offer,sell/labour_supply,activate_causal_effect,water,primary_reproduction,"Wasserwirkung: Trinkwasser, Reinigung, Leitung, Speicher, Quellschutz","Existenzsicherung für Durst, Hygiene, Gesundheit, Landwirtschaft und Feuer-/Krisenschutz","Trinkwasser, Filter, Pumpen, Rohrteile, Speicher, Messsensoren, Entsalzungs-/Reinigungseinheiten",Wassertechniker:in; Hydrolog:in; Leitungsbau; Laborprüfung; Notwasserteam; Quellschutzgruppe,"Aufbereitung, Lecksuche, Notverteilung, Qualitätsmessung, Brunnen-/Leitungswartung",Wassereinzugsgebiet darf nicht leergezogen werden; Renaturierung und Leckreduktion sind Vertragsauflagen,"Dürre, Starkregen und Pumpenergie werden mitgerechnet; energieintensive Lösungen brauchen erneuerbare Deckung",gültig,"Kausalität hoch: Wirkungskette ist plausibel und darf priorisiert werden. Zeit hoch: Notfall-/Schnellpfad, kurze Frist, spätere Nachprüfung. Intensität hoch: Einsatzstärke darf über Normalanteil steigen. Wirkung hoch: positive Systemfolge wird als gesellschaftlicher Nutzen anerkannt. Differenz hoch: reale Lücke zwischen Bedarf und Zustand legitimiert Handlung. Winkelrichtung regenerativ: Handlung passt zur planetaren Richtung. Ökologiebedingung: Wassereinzugsgebiet darf nicht leergezogen werden; Renaturierung und Leckreduktion sind Vertragsauflagen Klimabedingung: Dürre, Starkregen und Pumpenergie werden mitgerechnet; energieintensive Lösungen brauchen erneuerbare Deckung",3.442129,0.860532,433424334343,232261848,K=3.52 | Z=3.27 | I=3.39 | E=3.79 | P=2.31 | W=3.88 | S=3.13 | M=3.49 | D=3.70 | B=3.33 | Ph=4.00 | R=3.24,"stark: Phänomene 4.00, Wirkungen 3.88, Existenz 3.79; schwach/zu prüfen: Winkelrichtung 3.24, Substanz 3.13, Potenzen 2.31",Aqua-North Basin,Aqua-Nort Commune 900,Aqua-North Basin,Aqua-Nort Commune 900,41284888.2009,water:Aqua-Nort Commune 900->Aqua-Nort Commune 900,angle=3.237; difference=3.705; determination=3.326; validity=gültig,"contribution time directed by truth-vector priority, not wage/price",3.52,3.272368,3.393323,3.793323,2.311334,3.88,3.132871,3.491119,3.704747,3.325565,4.0,3.237109
120,contribution_offer,sell/labour_supply,activate_causal_effect,resilience,risk_protection,"Resilienzwirkung: Redundanz, Notfallfähigkeit, Krisenschutz, Ersatzwege","Schutz gegen Schocks, Klimaereignisse, Lieferausfälle und soziale Brüche","Notlager, Funknetze, mobile Wasserfilter, Reserveenergie, Schutzräume, Evakuierungspläne",Katastrophenschutz; Sanitätsdienst; Netzredundanz; Risikoanalyse; Gemeindeübungen; Notlogistik,"Krisenplanung, Übungen, Notversorgung, Redundanzaufbau, Risiko-Monitoring, Wiederaufbaukoordination",Resilienz darf Natur nicht als Opferreserve behandeln; Naturpuffer gelten selbst als Schutzinfrastruktur,"Hitze, Flut, Dürre und Ernteausfall erhöhen Zeit/Intensität und erlauben schnellere Umverteilung",experimentell,"Kausalität mittel: Vertrag enthält Audit- und Korrekturpflicht. Zeit niedrig: planbar, keine Notfallverdrängung anderer Felder. Existenz unsicher: Betroffenenberichte und Messung nachfordern. Wirkung hoch: positive Systemfolge wird als gesellschaftlicher Nutzen anerkannt. Bestimmung schwach: demokratische Rückkopplung/Widerspruchsrecht erforderlich. Phänomenlage schwach: Sichtbarkeit/Meldungen/Audit verbessern. Winkelrichtung regenerativ: Handlung passt zur planetaren Richtung. Ökologiebedingung: Resilienz darf Natur nicht als Opferreserve behandeln; Naturpuffer gelten selbst als Schutzinfrastruktur Klimabedingung: Hitze, Flut, Dürre und Ernteausfall erhöhen Zeit/Intensität und erlauben schnellere Umverteilung",1.924004,0.481001,311124430214,158826934,K=2.52 | Z=1.32 | I=0.66 | E=0.98 | P=2.47 | W=3.52 | S=3.97 | M=3.20 | D=0.00 | B=1.58 | Ph=0.91 | R=3.62,"stark: Substanz 3.97, Winkelrichtung 3.62, Wirkungen 3.52; schwach/zu prüfen: Phänomene 0.91, Intensität 0.66, Differenz 0.00",Island Commons,IslandCo Commune 619,Island Commons,IslandCo Commune 619,15089962.935356,resilience:IslandCo Commune 619->IslandCo Commune 619,angle=3.616; difference=0.000; determination=1.581; validity=experimentell,"contribution time directed by truth-vector priority, not wage/price",2.52,1.317232,0.656,0.984,2.469326,3.52,3.968678,3.203273,0.0,1.581001,0.912401,3.616065
120,contribution_offer,sell/labour_supply,activate_causal_effect,repair,circular_industry,"Reparaturwirkung: Lebensdauer, Wiederverwendung, Ersatzteilgewinn, Kapazitätserhalt",Auflösung materieller Differenz statt Neukauf und Wegwerfen,"Ersatzteile, aufgearbeitete Geräte, reparierte Kleidung, Bauteile, Werkzeugsätze, Recyclingmaterial",Reparaturwerkstatt; Kreislaufdesign; Sortierung; Instandhaltung; Elektronik-/Textil-/Bau-Reparatur,"Reparatur, Wartung, Diagnose, Refurbishment, Materialrückgewinnung, Produktverlängerung","Reduziert Abfall, Rohstoffdruck und Schadstoffe; Schadstoffsicherheit bleibt Bedingung",Senkt graue Emissionen und Materialdurchsatz; energieintensive Reparatur muss sich ökologisch lohnen,experimentell,"Kausalität hoch: Wirkungskette ist plausibel und darf priorisiert werden. Zeit niedrig: planbar, keine Notfallverdrängung anderer Felder. Existenz unsicher: Betroffenenberichte und Messung nachfordern. Bestimmung schwach: demokratische Rückkopplung/Widerspruchsrecht erforderlich. Phänomenlage schwach: Sichtbarkeit/Meldungen/Audit verbessern. Winkelrichtung regenerativ: Handlung passt zur planetaren Richtung. Ökologiebedingung: Reduziert Abfall, Rohstoffdruck und Schadstoffe; Schadstoffsicherheit bleibt Bedingung Klimabedingung: Senkt graue Emissionen und Materialdurchsatz; energieintensive Reparatur muss sich ökologisch lohnen",1.806695,0.451674,310133430213,156936308,K=3.28 | Z=0.93 | I=0.46 | E=0.70 | P=2.54 | W=2.88 | S=3.97 | M=3.20 | D=0.00 | B=1.58 | Ph=0.91 | R=3.30,"stark: Substanz 3.97, Winkelrichtung 3.30, Kausalität 3.28; schwach/zu prüfen: Existenz 0.70, Intensität 0.46, Differenz 0.00",Island Commons,IslandCo Commune 619,Island Commons,IslandCo Commune 619,14560832.975046,repair:IslandCo Commune 619->IslandCo Commune 619,angle=3.297; difference=0.000; determination=1.581; validity=experimentell,"contribution time directed by truth-vector priority, not wage/price",3.28,0.933232,0.464,0.696,2.537881,2.88,3.968678,3.203273,0.0,1.581001,0.912401,3.297061
120,contribution_offer,sell/labour_supply,activate_causal_effect,ecology,planetary_regeneration,"Regenerationswirkung: Boden, Biodiversität, Wasserhaushalt, Kühlung, Lebensraum","Planetare Lebensgrundlage als aktive Wirtschaftsleistung, nicht als kostenloser Hintergrund","Renaturierungsflächen, Saatgut, Feuchtgebiete, Agroforst, Stadtgrün, Bodenschutzmaterial",Ökolog:in; Renaturierungsteam; Forst-/Agroforstpflege; Gewässerpflege; Biodiversitätsmonitoring,"Bodenaufbau, Wiedervernässung, Aufforstung, Artenmonitoring, Gewässerrenaturierung, Kühlflächenplanung",Dies ist direkt ökologische Grundfunktion; Ausbeutung darf nicht als Regeneration verbucht werden,"Bindung, Kühlung, Wasserrückhalt und Klimaanpassung erhöhen Winkelrichtung und Wirkung",gültig,"Kausalität mittel: Vertrag enthält Audit- und Korrekturpflicht. Wirkung hoch: positive Systemfolge wird als gesellschaftlicher Nutzen anerkannt. Winkelrichtung regenerativ: Handlung passt zur planetaren Richtung. Ökologiebedingung: Dies ist direkt ökologische Grundfunktion; Ausbeutung darf nicht als Regeneration verbucht werden Klimabedingung: Bindung, Kühlung, Wasserrückhalt und Klimaanpassung erhöhen Winkelrichtung und Wirkung",2.402405,0.600601,321234431223,169061438,K=2.76 | Z=1.94 | I=1.46 | E=1.82 | P=2.57 | W=3.84 | S=3.97 | M=3.20 | D=1.03 | B=2.15 | Ph=1.93 | R=3.30,"stark: Substanz 3.97, Wirkungen 3.84, Winkelrichtung 3.30; schwach/zu prüfen: Existenz 1.82, Intensität 1.46, Differenz 1.03",Island Commons,IslandCo Commune 619,Island Commons,IslandCo Commune 619,19352480.797371,ecology:IslandCo Commune 619->IslandCo Commune 619,angle=3.297; difference=1.029; determination=2.147; validity=gültig,"contribution time directed by truth-vector priority, not wage/price",2.76,1.940102,1.45602,1.82402,2.574662,3.84,3.968678,3.203273,1.0286,2.146731,1.930715,3.297061
120,contribution_offer,sell/labour_supply,activate_causal_effect,waste,material_difference_resolution,"Abfalldifferenz-Auflösung: Sortierung, Schadstoffsicherung, Rückführung, Kompostierung","Müll ist kein Nebenprodukt, sondern sichtbare ungelöste Materialdifferenz","Sekundärrohstoffe, Kompost, sortierte Metalle, Kunststoffe, sichere Deponieeinheiten, Reparaturmaterial",Sortierung; Recycling; Schadstoffprüfung; Kompostierung; Kreislauflogistik; Materialaudit,"Abholung, Trennung, Dekontamination, Rückgewinnung, Wiederverwendung, sichere Endlagerung","Schadstoffe müssen aus Boden, Wasser und Körpern herausgehalten werden; Kreislauf vor Deponie","Methan, Verbrennung, Transport und vermiedene Neuproduktion bestimmen Klimawirkung",experimentell,"Kausalität hoch: Wirkungskette ist plausibel und darf priorisiert werden. Existenz unsicher: Betroffenenberichte und Messung nachfordern. Wirkung hoch: positive Systemfolge wird als gesellschaftlicher Nutzen anerkannt. Winkelrichtung regenerativ: Handlung passt zur planetaren Richtung. Ökologiebedingung: Schadstoffe müssen aus Boden, Wasser und Körpern herausgehalten werden; Kreislauf vor Deponie Klimabedingung: Methan, Verbrennung, Transport und vermiedene Neuproduktion bestimmen Klimawirkung",2.210559,0.55264,321133431223,168655188,K=3.36 | Z=1.51 | I=1.16 | E=1.44 | P=2.54 | W=3.04 | S=3.97 | M=3.20 | D=0.85 | B=2.05 | Ph=1.75 | R=3.30,"stark: Substanz 3.97, Kausalität 3.36, Winkelrichtung 3.30; schwach/zu prüfen: Existenz 1.44, Intensität 1.16, Differenz 0.85",Island Commons,IslandCo Commune 619,Island Commons,IslandCo Commune 619,17527500.691601,waste:IslandCo Commune 619->IslandCo Commune 619,angle=3.297; difference=0.851; determination=2.049; validity=experimentell,"contribution time directed by truth-vector priority, not wage/price",3.36,1.508178,1.155693,1.435693,2.537881,3.04,3.968678,3.203273,0.85099,2.049046,1.75488,3.297061
120,contribution_offer,sell/labour_supply,activate_causal_effect,water,primary_reproduction,"Wasserwirkung: Trinkwasser, Reinigung, Leitung, Speicher, Quellschutz","Existenzsicherung für Durst, Hygiene, Gesundheit, Landwirtschaft und Feuer-/Krisenschutz","Trinkwasser, Filter, Pumpen, Rohrteile, Speicher, Messsensoren, Entsalzungs-/Reinigungseinheiten",Wassertechniker:in; Hydrolog:in; Leitungsbau; Laborprüfung; Notwasserteam; Quellschutzgruppe,"Aufbereitung, Lecksuche, Notverteilung, Qualitätsmessung, Brunnen-/Leitungswartung",Wassereinzugsgebiet darf nicht leergezogen werden; Renaturierung und Leckreduktion sind Vertragsauflagen,"Dürre, Starkregen und Pumpenergie werden mitgerechnet; energieintensive Lösungen brauchen erneuerbare Deckung",experimentell,"Kausalität hoch: Wirkungskette ist plausibel und darf priorisiert werden. Existenz unsicher: Betroffenenberichte und Messung nachfordern. Wirkung hoch: positive Systemfolge wird als gesellschaftlicher Nutzen anerkannt. Bestimmung schwach: demokratische Rückkopplung/Widerspruchsrecht erforderlich. Phänomenlage schwach: Sichtbarkeit/Meldungen/Audit verbessern. Winkelrichtung regenerativ: Handlung passt zur planetaren Richtung. Ökologiebedingung: Wassereinzugsgebiet darf nicht leergezogen werden; Renaturierung und Leckreduktion sind Vertragsauflagen Klimabedingung: Dürre, Starkregen und Pumpenergie werden mitgerechnet; energieintensive Lösungen brauchen erneuerbare Deckung",2.06971,0.517427,421134430113,217498783,K=3.52 | Z=1.61 | I=0.80 | E=1.20 | P=2.87 | W=3.88 | S=4.00 | M=3.10 | D=0.00 | B=1.36 | Ph=0.83 | R=3.26,"stark: Substanz 4.00, Wirkungen 3.88, Kausalität 3.52; schwach/zu prüfen: Phänomene 0.83, Intensität 0.80, Differenz 0.00",Island Commons,IslandCo Commune 706,Island Commons,IslandCo Commune 706,32988470.20175,water:IslandCo Commune 706->IslandCo Commune 706,angle=3.255; difference=0.000; determination=1.364; validity=experimentell,"contribution time directed by truth-vector priority, not wage/price",3.52,1.605232,0.8,1.2,2.86912,3.88,4.0,3.097358,0.0,1.364062,0.825625,3.255375
120,contribution_offer,sell/labour_supply,activate_causal_effect,food,primary_reproduction,"Nahrungswirkung: Kalorien, Nährstoffe, Bodenfruchtbarkeit, Saatgut, Erntezeit","Körperliche Reproduktion, Gesundheit, lokale Ernährungssicherheit und kulturell passende Versorgung","Getreide, Gemüse, Hülsenfrüchte, Obst, Saatgut, Kühl-/Lagerkisten, Kücheninfrastruktur",Landwirt:in; Saatgutpflege; Lebensmittelverarbeitung; Gemeinschaftsküche; Agrarökologie-Team,"Anbauplanung, Ernte, Verarbeitung, Lagerung, Verteilung, Gemeinschaftsverpflegung, Ernährungsberatung","Bodenaufbau, Wasserverbrauch, Biodiversität und Pestizid-/Schadstofflast sind bindende Bedingungen","Methan, Dünger, Transport, Kühlung und klimaresiliente Anbaumuster gehen in die Winkelrichtung ein",experimentell,"Kausalität hoch: Wirkungskette ist plausibel und darf priorisiert werden. Existenz unsicher: Betroffenenberichte und Messung nachfordern. Wirkung hoch: positive Systemfolge wird als gesellschaftlicher Nutzen anerkannt. Bestimmung schwach: demokratische Rückkopplung/Widerspruchsrecht erforderlich. Phänomenlage schwach: Sichtbarkeit/Meldungen/Audit verbessern. Winkelrichtung regenerativ: Handlung passt zur planetaren Richtung. Ökologiebedingung: Bodenaufbau, Wasserverbrauch, Biodiversität und Pestizid-/Schadstofflast sind bindende Bedingungen Klimabedingung: Methan, Dünger, Transport, Kühlung und klimaresiliente Anbaumuster gehen in die Winkelrichtung ein",2.053503,0.513376,321134430113,168670658,K=3.28 | Z=1.53 | I=0.76 | E=1.14 | P=3.30 | W=3.76 | S=4.00 | M=3.10 | D=0.00 | B=1.36 | Ph=0.83 | R=3.26,"stark: Substanz 4.00, Wirkungen 3.76, Potenzen 3.30; schwach/zu prüfen: Phänomene 0.83, Intensität 0.76, Differenz 0.00",Island Commons,IslandCo Commune 706,Island Commons,IslandCo Commune 706,34974213.444803,food:IslandCo Commune 706->IslandCo Commune 706,angle=3.255; difference=0.000; determination=1.364; validity=experimentell,"contribution time directed by truth-vector priority, not wage/price",3.28,1.525232,0.76,1.14,3.302227,3.76,4.0,3.097358,0.0,1.364062,0.825625,3.255375
120,contribution_offer,sell/labour_supply,activate_causal_effect,energy,infrastructure_energy,"Energiewirkung: Licht, Wärme, Antrieb, Netzstabilität, Speicherladung","Bedingung für Versorgung, Kommunikation, Produktion, Pflege, Mobilität und Katastrophenschutz","Strom, Wärme, Solarpaneele, Windkomponenten, Batterien, Wärmepumpen, Leitungen, Steuergeräte",Elektriker:in; Netzplanung; Speicherwartung; Solar-/Windmontage; Energiegenossenschaft; Lastmanagement,"Erzeugung, Verteilung, Lastverschiebung, Reparatur, Dämm-/Effizienzberatung, Notstrompriorisierung","Materialabbau, Flächenverbrauch und Rückbau/Recycling sind Teil des Vertrags","Fossilanteil, Effizienz, Erneuerbarkeit und Emissionswirkung bestimmen Zulassung und Priorität",experimentell,"Kausalität hoch: Wirkungskette ist plausibel und darf priorisiert werden. Zeit niedrig: planbar, keine Notfallverdrängung anderer Felder. Existenz unsicher: Betroffenenberichte und Messung nachfordern. Wirkung hoch: positive Systemfolge wird als gesellschaftlicher Nutzen anerkannt. Bestimmung schwach: demokratische Rückkopplung/Widerspruchsrecht erforderlich. Phänomenlage schwach: Sichtbarkeit/Meldungen/Audit verbessern. Winkelrichtung regenerativ: Handlung passt zur planetaren Richtung. Ökologiebedingung: Materialabbau, Flächenverbrauch und Rückbau/Recycling sind Teil des Vertrags Klimabedingung: Fossilanteil, Effizienz, Erneuerbarkeit und Emissionswirkung bestimmen Zulassung und Priorität",1.898812,0.474703,311133430113,158889408,K=3.12 | Z=1.25 | I=0.62 | E=0.94 | P=3.01 | W=3.20 | S=4.00 | M=3.10 | D=0.00 | B=1.36 | Ph=0.83 | R=3.21,"stark: Substanz 4.00, Winkelrichtung 3.21, Wirkungen 3.20; schwach/zu prüfen: Phänomene 0.83, Intensität 0.62, Differenz 0.00",Island Commons,IslandCo Commune 706,Island Commons,IslandCo Commune 706,31187095.552821,energy:IslandCo Commune 706->IslandCo Commune 706,angle=3.208; difference=0.000; determination=1.364; validity=experimentell,"contribution time directed by truth-vector priority, not wage/price",3.12,1.253232,0.624,0.936,3.005846,3.2,4.0,3.097358,0.0,1.364062,0.825625,3.208
120,contribution_offer,sell/labour_supply,activate_causal_effect,shelter,social_infrastructure,"Wohnwirkung: Schutz, Raum, Wärme, Sicherheit, Nähe zu Versorgung",Stabile Existenzgrundlage statt Miete/Eigentum als Ausschlussmechanismus,"Wohnraum, Dämmmaterial, Reparaturteile, Sanitärtechnik, modulare Bauteile, Gemeinschaftsräume",Bauhandwerk; Sanierung; Architektur; Leerstandserfassung; Haustechnik; Konfliktmoderation Wohnen,"Zuweisung nach Bedarf, Instandhaltung, Umbau, Barrierefreiheit, energetische Sanierung, Nachbarschaftspflege","Umbau vor Neubau; Bodenversiegelung, Materialkreislauf und lokale Grünwirkung sind Auflagen","Heizenergie, Dämmung, Hitzeschutz und graue Emissionen bestimmen die Winkelrichtung",experimentell,"Kausalität mittel: Vertrag enthält Audit- und Korrekturpflicht. Zeit niedrig: planbar, keine Notfallverdrängung anderer Felder. Existenz unsicher: Betroffenenberichte und Messung nachfordern. Wirkung hoch: positive Systemfolge wird als gesellschaftlicher Nutzen anerkannt. Bestimmung schwach: demokratische Rückkopplung/Widerspruchsrecht erforderlich. Phänomenlage schwach: Sichtbarkeit/Meldungen/Audit verbessern. Winkelrichtung regenerativ: Handlung passt zur planetaren Richtung. Ökologiebedingung: Umbau vor Neubau; Bodenversiegelung, Materialkreislauf und lokale Grünwirkung sind Auflagen Klimabedingung: Heizenergie, Dämmung, Hitzeschutz und graue Emissionen bestimmen die Winkelrichtung",1.915578,0.478894,311134430113,158905033,K=2.92 | Z=1.38 | I=0.69 | E=1.03 | P=2.68 | W=3.52 | S=4.00 | M=3.10 | D=0.00 | B=1.36 | Ph=0.83 | R=3.12,"stark: Substanz 4.00, Wirkungen 3.52, Winkelrichtung 3.12; schwach/zu prüfen: Phänomene 0.83, Intensität 0.69, Differenz 0.00",Island Commons,IslandCo Commune 706,Island Commons,IslandCo Commune 706,30763232.154994,shelter:IslandCo Commune 706->IslandCo Commune 706,angle=3.120; difference=0.000; determination=1.364; validity=experimentell,"contribution time directed by truth-vector priority, not wage/price",2.92,1.381232,0.688,1.032,2.675569,3.52,4.0,3.097358,0.0,1.364062,0.825625,3.12
120,contribution_offer,sell/labour_supply,activate_causal_effect,health,care_reproduction,"Heilungswirkung: Diagnose, Behandlung, Prävention, Medikamente, Pflegezeit",Körperliche und psychische Stabilisierung nach Dringlichkeit statt Zahlungsfähigkeit,"Medizin, Verbandstoffe, Diagnostikgeräte, Betten, Reha-Hilfen, Hygieneausstattung",Ärzt:in; Pflege; Labor; Rettung; Therapie; Prävention; Medizintechnik-Wartung,"Diagnose, Behandlung, Notfallversorgung, Prävention, Therapie, Rehabilitation, Gesundheitsbildung","Medizinabfälle, Wasser-/Energiebedarf und Schadstoffpfade müssen geschlossen werden","Hitze, neue Krankheitslast, Notfallresilienz und klimafeste Infrastruktur fließen in Zeit/Intensität ein",experimentell,"Kausalität hoch: Wirkungskette ist plausibel und darf priorisiert werden. Zeit niedrig: planbar, keine Notfallverdrängung anderer Felder. Existenz unsicher: Betroffenenberichte und Messung nachfordern. Wirkung hoch: positive Systemfolge wird als gesellschaftlicher Nutzen anerkannt. Bestimmung schwach: demokratische Rückkopplung/Widerspruchsrecht erforderlich. Phänomenlage schwach: Sichtbarkeit/Meldungen/Audit verbessern. Winkelrichtung regenerativ: Handlung passt zur planetaren Richtung. Ökologiebedingung: Medizinabfälle, Wasser-/Energiebedarf und Schadstoffpfade müssen geschlossen werden Klimabedingung: Hitze, neue Krankheitslast, Notfallresilienz und klimafeste Infrastruktur fließen in Zeit/Intensität ein",1.964364,0.491091,311134430113,158905033,K=3.04 | Z=1.45 | I=0.72 | E=1.08 | P=2.71 | W=3.64 | S=4.00 | M=3.10 | D=0.00 | B=1.36 | Ph=0.83 | R=3.26,"stark: Substanz 4.00, Wirkungen 3.64, Winkelrichtung 3.26; schwach/zu prüfen: Phänomene 0.83, Intensität 0.72, Differenz 0.00",Island Commons,IslandCo Commune 706,Island Commons,IslandCo Commune 706,32133482.872922,health:IslandCo Commune 706->IslandCo Commune 706,angle=3.255; difference=0.000; determination=1.364; validity=experimentell,"contribution time directed by truth-vector priority, not wage/price",3.04,1.445232,0.72,1.08,2.714276,3.64,4.0,3.097358,0.0,1.364062,0.825625,3.255375
120,contribution_offer,sell/labour_supply,activate_causal_effect,care,care_reproduction,"Sorgewirkung: Pflege, Begleitung, Schutz, Zeit, Beziehung, Entlastung","Erhaltung von Würde, Alltag, Abhängigkeitssicherheit und sozialer Bindung","Pflegehilfen, Rollstühle, Betten, Hygieneartikel, Assistenztechnik, barrierearme Ausstattung",Pflegekraft; Assistenz; Sozialarbeit; Familienentlastung; Demenzbegleitung; Nachbarschaftsteam,"Grundpflege, Betreuung, Kinderbetreuung, Altenhilfe, Behindertenassistenz, Entlastungsangebote",Kurze Wege und materialarme Fürsorge werden bevorzugt; Abfall/Hygiene muss sicher geführt werden,Hitze- und Krisenvorsorge für verletzliche Menschen ist Bestandteil der Sorgeverträge,experimentell,"Kausalität hoch: Wirkungskette ist plausibel und darf priorisiert werden. Zeit niedrig: planbar, keine Notfallverdrängung anderer Felder. Existenz unsicher: Betroffenenberichte und Messung nachfordern. Wirkung hoch: positive Systemfolge wird als gesellschaftlicher Nutzen anerkannt. Bestimmung schwach: demokratische Rückkopplung/Widerspruchsrecht erforderlich. Phänomenlage schwach: Sichtbarkeit/Meldungen/Audit verbessern. Winkelrichtung regenerativ: Handlung passt zur planetaren Richtung. Ökologiebedingung: Kurze Wege und materialarme Fürsorge werden bevorzugt; Abfall/Hygiene muss sicher geführt werden Klimabedingung: Hitze- und Krisenvorsorge für verletzliche Menschen ist Bestandteil der Sorgeverträge",1.896159,0.47404,311133430113,158889408,K=3.24 | Z=1.22 | I=0.61 | E=0.91 | P=2.89 | W=3.20 | S=4.00 | M=3.10 | D=0.00 | B=1.36 | Ph=0.83 | R=3.26,"stark: Substanz 4.00, Winkelrichtung 3.26, Kausalität 3.24; schwach/zu prüfen: Phänomene 0.83, Intensität 0.61, Differenz 0.00",Island Commons,IslandCo Commune 706,Island Commons,IslandCo Commune 706,30704857.119144,care:IslandCo Commune 706->IslandCo Commune 706,angle=3.255; difference=0.000; determination=1.364; validity=experimentell,"contribution time directed by truth-vector priority, not wage/price",3.24,1.221232,0.608,0.912,2.891415,3.2,4.0,3.097358,0.0,1.364062,0.825625,3.255375
